,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
LHX,0.0006281922699734169,0.019365637831989267,0.00020913320219909998,0.5035046728971962,-34.698310900290416,370,0.7729987749075816,0.00010893634742175338,0.026291137701891936,-0.028459124309149975,-0.04454668698389322,0.0005462798779198087,0.5969954527706047,-0.002678145227596171
LIN,0.0009060675972267988,0.01773404865084181,0.0013309896887657,0.5420560747663551,-32.900917936793284,95,0.9580939026240722,0.00026247546041174884,0.04437903569988351,-0.025039431914797926,-0.039896881763984364,0.0006485809579312319,0.3471004619445653,0.02062190391409022
LKQ,0.0010162775163297926,0.027364818359927216,0.00096561575049805,0.5186915887850467,-61.73961211681347,225,1.2759149402567125,0.0001591915662522386,0.03278771616463819,-0.033014091354973775,-0.05882669692751057,0.0008242389333803263,0.7368393690103102,0.0165301960373737
LLY,0.0013221866549381336,0.02032765827440295,0.0012008457999831,0.5338785046728972,-22.864067316582148,187,0.700973501588573,0.0008513131502612837,0.059187291504478635,-0.02450076833035785,-0.04040564233967018,0.0005064718973448771,0.3125229629096789,0.03571415795677025
LMT,0.0004935955505600695,0.018029143355162845,0.00099239538300105,0.5408878504672897,-37.06945914470987,516,0.7439555364457816,-6.150802156670312e-06,0.02077458280374672,-0.023509694211666952,-0.043615893916107436,0.0005302278364731944,0.6585351301327314,-0.011843507602652542
LNC,0.0007809840850713453,0.037589760222097215,0.0013060758376844499,0.5198598130841121,-74.59419347985008,505,1.9716283240077748,-0.000543441926385204,0.017609488917000475,-0.050272398810112,-0.08494858143868833,0.0012087559728841952,1.8092431082327127,0.003823147761586625
LNT,0.0005072113068843472,0.016012374145906172,0.00092866598501445,0.5257009345794392,-33.53830331491301,369,0.631886711357805,8.274631689330595e-05,0.02424148251219627,-0.020574054169697126,-0.03916004795133053,0.00046828800054368356,0.5055015972799421,-0.011547829178236243
LOW,0.0012779515972364988,0.022197235582814556,0.00167747855867045,0.5502336448598131,-48.62921956242583,152,1.1095355023278042,0.0005326297421870793,0.052209383184909794,-0.028328031433856322,-0.05300508518659021,0.0007322819142961095,0.3855523703592868,0.03865936189438256
LRCX,0.00201509083199592,0.030984742257261933,0.0021432681288384,0.5327102803738317,-44.993850115425836,162,1.598246591595691,0.0009414810989361313,0.06119280248341981,-0.0457662951249962,-0.06879106388860483,0.0010023899007269683,0.47643224687694735,0.05919227421166071
LUMN,-0.00031314123653995463,0.030303470833903483,-0.0005920522972757,0.4848130841121495,-59.8509540696748,7,0.9495133466094646,-0.0009509694515041532,-0.01426202489993461,-0.04230684991236536,-0.0721687303121235,0.0006438385308440242,-2.9325436494023376,-0.03631106509413787
LUV,2.5008626329901238e-05,0.02673566677199099,-0.0008032637179678499,0.48014018691588783,-59.22446111048475,258,1.0734859831701506,-0.0006960972442504752,-0.003517361041327595,-0.037132969008893596,-0.06153219642884812,0.0007123575392505967,28.5819728086507,-0.029449218963138898
LVS,7.594769346938211e-05,0.029793286323289855,-0.00073893730852345,0.48364485981308414,-56.6702657163878,154,1.203047345408807,-0.0007321900157892991,-0.0014466321408976319,-0.04248332271429287,-0.0646307769078761,0.0007839654062338232,11.687516360182519,-0.024272028073389604
LW,-0.00010313571886104728,0.024975596321427308,0.00019801554155695,0.5011682242990654,-53.05100966721532,253,0.9378820206572472,-0.0007331506809665464,-0.008896017338254647,-0.032297231519876096,-0.06291875332273884,0.000637409959646303,-6.048151101281412,-0.03668279928192884
LYB,0.0005722429520540477,0.028767194146738326,0.0002748942608783,0.5046728971962616,-64.20145421005392,295,1.3313109683364273,-0.00032205484958131654,0.015753894199577775,-0.0391800637398717,-0.0659682818980797,0.0008548560196905517,1.4461540436726505,-0.004491958673859503
LYV,0.0014154589438340713,0.03146369266569556,0.00027733948553625,0.5070093457943925,-61.22502722133405,230,1.2672480493440248,0.0005641949104045228,0.041203406687223075,-0.04168000225247935,-0.07272613084439353,0.0008194487894600218,0.6993943275244826,0.028545949813758777
MA,0.0008894229350687816,0.022392213266452222,0.00150422913243485,0.5408878504672897,-40.997212534172355,193,1.258132826958957,4.428198147126501e-05,0.03440371466876527,-0.032709931781410226,-0.05139830982256953,0.0008144108551500218,0.5637489153925442,0.015609285171669334
MAA,0.001054125259428536,0.01860918214843698,0.00131712851139525,0.5607476635514018,-42.70149846322714,275,0.8485199451398165,0.00048413857740599395,0.05024818570328497,-0.0232930938542075,-0.043190728106025665,0.0005880200218868497,0.32852040792708365,0.02669408963725207
MAR,0.0008687854456043526,0.027558348726837274,0.00083591807493185,0.530373831775701,-61.41840269889127,291,1.1044706129760467,0.00012686589063397714,0.027205469891837638,-0.041199486835055796,-0.0638895615116402,0.0007294825772351319,0.8741658695970318,0.008688084729445078
MAS,0.0009220601601134015,0.02001440759344341,0.0016602232349127,0.5408878504672897,-44.82965962963339,140,0.970371290170267,0.00027022078358236896,0.0401217241787783,-0.028852260118667948,-0.04603535703031191,0.0006553666038917152,0.43443641602216004,0.017268196904915996
MCD,0.00048005593242314077,0.016173101965142763,0.0004704663816785,0.5198598130841121,-38.005873892228195,276,0.8056196975695206,-6.111284153418863e-05,0.022321525836762078,-0.019417472890195575,-0.03667465883596866,0.0005643092861514342,0.544872398211188,-0.01632273626827017
MCHP,0.0013945091202877398,0.028968878716937718,0.001059276304134,0.5245327102803738,-49.85163122301437,160,1.5538688523271083,0.0003507097888646423,0.044028680353940496,-0.042515201436032095,-0.06449464272009517,0.000977862563288918,0.6017859058128564,0.035596226647298085
MCK,0.0012110183127096643,0.020697469909815643,0.00128538204882865,0.5362149532710281,-32.29410654286598,181,0.8908892135435929,0.000612570403752484,0.05275865593331217,-0.030201535831023023,-0.04546689501117239,0.0006114372882972288,0.35373970498365803,0.03281631716771128
MCO,0.0010972177524130838,0.021284023579283995,0.0017864947397524,0.5619158878504673,-42.136624110416406,141,1.2035361622677159,0.00028875168422645757,0.04595795196907834,-0.027675061661322498,-0.04971715518266349,0.0007842355726785648,0.41287124522659624,0.03280536769368339
MDLZ,0.0005715567561260941,0.014508856562602921,0.0009788926923536,0.5327102803738317,-29.74195695247104,280,0.7192536469491456,8.84037057996181e-05,0.031188476853843395,-0.019335886351910674,-0.0323201599602461,0.0005165752352134826,0.3683044885707638,-0.009076574352513246
MDT,0.00034931085766252523,0.017437130297948644,0.0006699651775683,0.5268691588785047,-39.88458669878933,294,0.8771972256666174,-0.0002399395647947895,0.013205340252690262,-0.023432600750496524,-0.0412647127239789,0.000603869800354146,0.8704381966889488,-0.02620445494743579
MET,0.0008523511313394981,0.024271124829357362,0.0010790464045846,0.5280373831775701,-55.274661825387305,265,1.3123359540706696,-2.9200351856778148e-05,0.03021300073430899,-0.035525629048152055,-0.05583516688271057,0.0008443686315211965,0.6911324204573729,0.01119800145237105
MGM,0.0013260669746655582,0.03799004151898463,0.0006492433295893,0.5070093457943925,-79.3283159315846,265,1.7007577687623943,0.0001835961546293801,0.031771993589813786,-0.04508333664558218,-0.0813121239819947,0.0010590472761358933,1.0883637721074912,0.021159967366547867
MHK,0.0004880806444075861,0.032521916472459264,0.00042937013688799995,0.5058411214953271,-62.48401150010678,389,1.2760146068946014,-0.0003690722559597802,0.0113472102934794,-0.04153693544138,-0.07552184260888413,0.0008242940185941995,2.1670087989770286,-0.006738514818305
MKC,0.0005049558293082262,0.01680890977306427,0.0006901460838508,0.530373831775701,-34.114719560032405,100,0.595166717109491,0.00010515721022026918,0.022958550879903734,-0.021755747512626225,-0.03949538002179392,0.0004479930575273034,0.5595329954821707,-0.010678253114854869
MKTX,0.0009760676507460456,0.023104028722021754,0.0021835412228946,0.5397196261682243,-44.07778983918477,152,0.7214369053199298,0.0004914480135680889,0.0370939649534608,-0.036225738095296625,-0.053694136178842534,0.0005177819103541556,0.546884370955236,0.014444892761692418
MLM,0.0012822770566916222,0.023754224758064036,0.0008455538726244,0.5175233644859814,-48.46231312840725,233,1.0098455599823069,0.000603921146042208,0.048969370690538416,-0.03267739907985762,-0.05372694201259541,0.00067718382017533,0.44004779693435897,0.032282952586656366
MMC,0.0009496022371501459,0.015736436053972663,0.0016792321741284,0.572429906542056,-35.797401087723614,278,0.841047666514018,0.00038463500025138933,0.05277908004416625,-0.02175927136858838,-0.03674901238596729,0.0005838901337423259,0.2607780500011775,0.026533243110435648
MMM,-0.00014703639616990606,0.017714914178990276,0.0004400635791622,0.5163551401869159,-46.30068212000794,57,0.8109822454445017,-0.0006918074200071058,-0.015020338937520698,-0.025710011950528,-0.04336342864147675,0.0005672731374747591,-2.1342891457048636,-0.05972676913481305
MNST,0.0006699647239858411,0.01859854598613796,0.00107144151080255,0.530373831775701,-27.599431653468532,133,0.9038387083601016,6.281809247463328e-05,0.029621514786630995,-0.02831214866480065,-0.04298318524728735,0.0006185944043254814,0.5163046656256468,-0.0001316025269518382
MO,-5.475003771635822e-05,0.017553931653953924,0.00095279489311825,0.5327102803738317,-52.360713750850586,1,0.6396463512118687,-0.00048442750550411036,-0.00990078235406769,-0.030326209362996376,-0.04529990996837709,0.0004725767116911011,-5.628133410757804,-0.04580606141995379
MOS,0.0014093022798593053,0.03482567980976308,0.0013991363114156,0.5128504672897196,-81.0489323849837,625,1.2883806942628993,0.0005438425563594603,0.03704894399362089,-0.04762133102272273,-0.07795571550099208,0.0008311286884685476,0.8605875343742578,0.024683811503579033
MPC,0.0006620568124398978,0.033421293225824565,0.00047158302095880004,0.5070093457943925,-76.617894750852,802,1.4814226503486256,-0.0003330773455510704,0.016247402209220812,-0.043355456999339126,-0.07541283276755849,0.0009378219377113698,1.6871404687614295,-0.0003611962895282376
MPWR,0.002104931107413669,0.03027631189021649,0.00256478909494125,0.5467289719626168,-37.30228770844689,124,1.5771997218378226,0.0010454594456260546,0.06559198807196097,-0.04641788380143283,-0.06819597717047352,0.0009907574091878738,0.43547983990790057,0.06540149597895994
MRK,0.0002847000639606998,0.015577568208806269,0.0001229734611801,0.5011682242990654,-27.857449573780467,460,0.61314826935846,-0.0001271775231735723,0.010634037527079133,-0.021944729894728725,-0.03748947639923204,0.0004579313645915983,0.8523378179975007,-0.027585595607622086
MRO,0.0010945316487017036,0.04122369534457188,0.0,0.4941588785046729,-83.57030056259234,806,1.398816158655911,0.00015488775983539917,0.023663187433839092,-0.053698261831796476,-0.08206690087634601,0.000892165774740601,1.5526212146335285,0.011574930943208005
MS,0.0011739610229037753,0.024191138540778263,0.0010840071890005501,0.5233644859813084,-51.64319200557226,209,1.3431419949511838,0.0002717158210408839,0.04360743096394247,-0.03349157540504875,-0.05148613476503896,0.0008613949643687029,0.49849285664665105,0.03216414547042009
MSCI,0.0016899701561915888,0.023451883261316735,0.0027264759163825496,0.5619158878504673,-32.36614258007246,74,1.2083641395854405,0.0008782609317444972,0.06698492055583294,-0.034275855120806276,-0.05300820096604503,0.0007869039697345392,0.3254441070970467,0.06277130312964266
MSFT,0.0013887693548761773,0.019694134399600424,0.0013018980323343,0.5514018691588785,-28.235293927381868,98,1.1764094796487006,0.0005985254250244883,0.06447207630787366,-0.029399944689402997,-0.04383448332651922,0.0007692428013220819,0.27928246572239945,0.06712392723402767
MSI,0.0009493204920005523,0.019783887915119768,0.00174503610007945,0.5537383177570093,-33.0754347590829,277,0.9602847580955407,0.00030425666504064954,0.04196712377845611,-0.028748191720844675,-0.04634940439384655,0.0006497918319485288,0.41229724243411175,0.019384720639996172
MTB,0.0004944511275612805,0.026746229503784354,0.0008837027323515499,0.522196261682243,-49.94318268515811,727,1.1592620258405015,-0.0002842741333925788,0.01403575440271105,-0.03877269031842055,-0.058456394765103975,0.0007597654959728471,1.4467775535215974,-0.008374706641942125
MTCH,0.0012811850649312004,0.031678785574932096,6.85171703193e-05,0.5,-51.54104816832793,174,1.048735464791412,0.0005767051628149013,0.03668503778766059,-0.043618622159061475,-0.06274875771793308,0.0006986780610697026,0.7832946878415386,0.021811689932021
MTD,0.001303347148377416,0.019494864913026436,0.00201156728825265,0.5700934579439252,-32.44197777549369,264,0.9625629268449767,0.0006567529792564172,0.06074930678480619,-0.032284239925250924,-0.04595313510346257,0.000651050963544216,0.2915951889335753,0.0454891708383162
MU,0.0013184308564104046,0.030861172434524135,0.0010703716666806001,0.530373831775701,-42.5404229767241,188,1.4898647399631808,0.00031762579029724234,0.03886382605545619,-0.04833753901467023,-0.06711539525994417,0.0009424878351651648,0.722382944393834,0.027543789317060717
NCLH,0.00028785252565975667,0.051082194541316496,-0.00021704359193415,0.4953271028037383,-86.97401545320072,190,1.863796394307886,-0.0009641382246367263,0.0033045742871443042,-0.06517835958835139,-0.12061804397994162,0.001149157846212211,9.065025895382343,-0.00846823768561093
NDAQ,0.001082072875433917,0.018086294254915612,0.0013107248369989498,0.5397196261682243,-38.60284677292736,103,0.9657432215147441,0.00043334236807236455,0.05324613449350248,-0.02691979064536375,-0.04096306109555647,0.000652808695276464,0.3023031510185661,0.03485073271272499
NEE,0.000932087719063442,0.018060575514686008,0.00145180303213095,0.5537383177570093,-35.631775608970116,204,0.7659092711673234,0.0004175941155795174,0.045017397111996635,-0.024430676912953246,-0.04191142772981524,0.0005423615473925766,0.34995031181123654,0.017612297187503866
NEM,0.0011971501666811764,0.021643394159125664,0.0008409726294591,0.5151869158878505,-28.381282031687693,201,0.28452560722998654,0.0010060223001597285,0.049812083063644104,-0.03291776079257565,-0.04837117072613789,0.00027630338947025893,0.3912930255240305,0.022297067244687194
NFLX,0.0005167668162430127,0.02678032891360121,0.00076697517423105,0.5128504672897196,-52.14474568126111,198,0.9267537469271075,-0.00010577281442636344,0.014851169247342581,-0.039913383486613774,-0.06034502655758181,0.0006312594227018634,1.3878329532355342,-0.006644460575097979
NI,0.0003672806488871519,0.018090729255209635,0.00094748483515955,0.5245327102803738,-31.74083450623405,57,0.75023609592752,-0.00013668462087537572,0.013721560161431775,-0.022583322020405326,-0.04260789664103835,0.0005336990678663944,0.891074675393132,-0.020255382790093524
NKE,0.0008807257420054957,0.02012516134159533,0.0007365865630349501,0.514018691588785,-39.950279080591514,139,0.9834900454401204,0.00022007394352568108,0.03784705672811755,-0.028724478364277325,-0.04408076031724582,0.0006626172692607527,0.4598731474601498,0.014446494289024009
NLOK,0.0007830442244537659,0.02644271060992841,0.00037394524626170004,0.5035046728971962,-41.66080267699939,335,0.6072637489611236,0.0003751195181866832,0.025110761721865115,-0.031548010800509174,-0.05589846730545245,0.000454679021866949,0.8929469403700394,0.004348065667850946
NLSN,0.00027086233147184826,0.02742656772178284,-0.0004945823938377,0.4871495327102804,-57.9638163995303,15,1.0793039178218444,-0.0004541516915183063,0.00553531575530154,-0.03755763960046553,-0.05755374301520406,0.000715573080392316,2.7771178550743634,-0.01762541507780412
NOC,0.0005763534844875855,0.018847084017063816,0.0010127937760734998,0.5268691588785047,-29.882820491268937,426,0.6979708623026198,0.00010749697942720178,0.024264011611872152,-0.02723471351048825,-0.04518768460894007,0.0005048123547862623,0.6163102774715914,-0.005752405080898336
NOW,0.0017291890240023024,0.027392712772461903,0.0023909408453466003,0.5432242990654206,-30.96774729445847,127,1.2461376937015427,0.0008921057079947722,0.05877991779526745,-0.04300228539335725,-0.05915820302075756,0.0008077812096144894,0.4339379342680805,0.04996028386015873
NRG,0.000322406226328271,0.023046577606438794,0.001071471929397,0.5257009345794392,-49.2967481837965,498,0.9454226133069541,-0.0003126740703159251,0.008823809363514228,-0.030796159777890273,-0.053788893025880434,0.0006415776045838445,1.6474394598967812,-0.01865586233174634
NTAP,0.0005116481764625174,0.02583396222019563,0.0016407657948213999,0.5420560747663551,-57.32737803375252,648,1.1281130479262598,-0.0002461530005361832,0.015197070974578725,-0.040393502755069144,-0.0632311709334917,0.0007425496236741459,1.304399457863381,-0.007879174281980903
NTRS,0.0005370941295955199,0.022933783927445467,0.0008843984667559501,0.5198598130841121,-43.37458793596042,332,1.1864416838605085,-0.00025988885550739095,0.018228414110399528,-0.03350671786905935,-0.0512989107930482,0.0007747875465480886,0.9792667918877646,-0.008550346818711568
NUE,0.0013086989476748323,0.025425306608015587,0.00103666774700825,0.5105140186915887,-55.73898071715322,583,1.139376481812511,0.0005433316464550367,0.04679004847289289,-0.035667021119651574,-0.05611054083141549,0.0007487748629087824,0.4939609810645475,0.03236289930418646
NVDA,0.002371685352448774,0.032758174979369156,0.0030569284732768,0.5467289719626168,-41.73582069807049,266,1.607411408532123,0.0012919192248023147,0.06876566642738335,-0.046631501827791175,-0.07469002852479704,0.0010074552456783494,0.45246222348634474,0.06803838684460393
NVR,0.0012896618871038302,0.025264620912740562,0.00134521695563175,0.544392523364486,-46.13363342936254,121,1.0349644392834596,0.0005944325644020575,0.04633413151534319,-0.033144183808629844,-0.05428647017551953,0.0006910668894537417,0.49493675532112424,0.030099235334372674
NWL,0.0007713603309939763,0.028594540924766224,0.00037944586131425,0.5011682242990654,-56.350847507516455,529,1.1199069256011567,1.9071552923724988e-05,0.022812491155658948,-0.04117295973644048,-0.06619997514054057,0.0007380141440701136,1.060007544910312,0.004186358765340337
NWS,0.0008648046144966087,0.022276587030116805,0.0007204790998547,0.508177570093458,-46.62294856837528,186,1.0182288968711406,0.0001808172624121248,0.03347716570948523,-0.0348751340742082,-0.05199358833127223,0.0006818172453141101,0.5738247939382547,0.011409322959398865
NWSA,0.0008560717994166339,0.022050117568273783,0.00079217499377665,0.5128504672897196,-45.13748900811979,205,1.000002402988196,0.0001843279530184329,0.03342495467822186,-0.033665613607289625,-0.050768364402407486,0.0006717435603281778,0.567951993169288,0.010944125117635036
NXPI,0.001499528934900785,0.029649469969201987,0.00195584507379325,0.5373831775700935,-53.45014318110701,165,1.4852613098826746,0.0005018161871857224,0.04656006725540535,-0.04501716384772142,-0.06428447404273316,0.0009399435441576013,0.5862448192857144,0.037788264995463734
